dim1,dim2,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5
51,13,0.6143763,0.35434717,0.6785287,0.4706065,0.0,1.0
51,14,0.8782196,0.08633649,1.0033307,0.17080194,0.0,0.9999999
51,15,0.8443718,0.34853816,0.92701346,0.457253,0.0,0.99999976
51,16,0.6817855,0.49623242,0.70746034,0.53389525,0.0,0.99999976
51,17,0.16598342,0.9773002,0.19733106,1.0044572,0.0,0.99998856
51,18,0.017663691,0.065976076,0.08750151,0.2060149,0.0,0.99995446
51,19,0.77323914,0.96508056,0.80036837,1.0107911,0.0,0.99997663
52,0,0.68539023,0.41410735,0.80874574,0.5533701,2.0,0.99966335
52,1,0.8012813,0.46812978,0.9099445,0.6289378,3.0,0.9999571
52,2,0.55121,0.41370293,0.6548015,0.5451113,1.0,0.9981876
52,3,0.7953435,0.47734156,0.81143147,0.5078925,0.0,0.9999999
52,4,0.026474277,0.38476822,0.08733691,0.5915606,0.0,0.99999297
52,5,0.67311233,0.4947475,0.851632,0.7345018,0.0,0.9999964
52,6,0.97434205,0.5589219,0.992646,0.600088,0.0,0.99999297
52,7,0.8982592,0.101993516,1.0010653,0.19969386,0.0,0.99999976
52,8,0.5532373,0.35186085,0.72592187,0.5829291,0.0,0.99980456
52,9,0.7901148,0.7158015,0.9930768,0.9919639,0.0,0.999948
52,10,0.7892515,0.48257682,0.81092346,0.526098,0.0,1.0
52,11,0.69270253,0.20522004,0.80057454,0.31827062,0.0,0.9999999
52,12,0.65890765,0.6673622,0.80455387,0.8508569,0.0,0.99999166
52,13,0.8094329,0.6562588,0.86417395,0.71795696,0.0,0.9999956
52,14,0.019320251,0.16143373,0.080772005,0.27302766,0.0,0.99997175
52,15,0.40818793,-0.016461983,0.7387355,0.28422707,0.0,0.99984384
52,16,0.920062,0.285394,0.99400043,0.39045668,0.0,0.99999666
52,17,0.7163947,0.024766535,0.82431376,0.09205579,0.0,0.9999981
52,18,0.8867648,0.15151823,1.0146403,0.2479944,0.0,0.99999976
52,19,0.009585572,0.38468742,0.037167147,0.48373234,0.0,0.9999987
53,0,0.86674637,0.423932,0.966292,0.58537227,3.0,0.9969103
53,1,0.7383073,0.40571436,0.8644926,0.54958504,2.0,0.9981528
53,2,0.5928293,0.41412506,0.70638764,0.5594256,1.0,0.99867743
53,3,0.5365551,0.44331467,0.5974175,0.5745661,0.0,0.9999951
53,4,0.7222052,0.3828806,0.92958635,0.50094324,0.0,0.99999547
53,5,0.5780945,0.21716684,0.67038643,0.32762796,0.0,1.0
53,6,0.92320216,0.5279815,0.9783063,0.6276408,0.0,0.9999987
53,7,0.52088207,0.27089527,0.6163352,0.3697748,0.0,1.0
53,8,0.7154222,0.023835018,0.8209464,0.09173761,0.0,0.99999785
53,9,0.0019499958,0.1250312,0.0142675415,0.17032844,0.0,0.99971706
53,10,0.42421612,0.4565876,0.49375492,0.5835345,0.0,0.9999994
53,11,0.8534941,0.5351624,0.87831175,0.5506292,0.0,0.99996924
53,12,0.9749427,0.14931718,0.99795645,0.17228067,0.0,0.9999993
53,13,0.648193,0.023602005,0.7576227,0.09113018,0.0,0.99999917
53,14,0.5228621,0.25768426,0.93054426,0.52511156,0.0,0.99998415
53,15,0.78619176,0.024062175,0.88956916,0.09010671,0.0,0.9999993
53,16,0.008964479,-0.012170173,0.2922032,0.18610913,0.0,0.99984336
53,17,0.002672758,0.6930282,0.1266368,1.0386796,0.0,0.9999393
53,18,0.9337676,0.97392607,0.9587613,1.0076323,0.0,0.99999666
53,19,0.0023314133,-0.010835543,0.17238766,0.3359903,0.0,0.9998171
54,0,0.86829764,0.4579839,1.001743,0.6423208,3.0,0.9973978
54,1,0.7321873,0.41230503,0.89534944,0.58400804,2.0,0.99459076
54,2,0.6063841,0.40255678,0.73702097,0.5693492,1.0,0.9966581
54,3,0.0031707063,0.68938714,0.12399345,1.0170857,0.0,0.999998
54,4,0.011672654,0.9535255,0.042878076,1.0047117,0.0,0.99996865
54,5,-0.0028531253,0.50683564,0.10407515,0.6163895,0.0,0.99993443
54,6,0.003317758,0.48673925,0.017369535,0.52334166,0.0,0.99999356
54,7,0.002249457,0.57141376,0.030068658,0.67626727,0.0,0.9999807
54,8,0.691611,0.2653233,0.73374337,0.32558128,0.0,0.99999714
54,9,0.85040706,0.5264585,0.87896377,0.56774133,0.0,1.0
54,10,0.6399655,0.20262736,0.73041683,0.30412287,0.0,0.999997
54,11,0.35851005,0.3731823,0.59205735,0.63941586,0.0,0.99999344
54,12,0.9773786,0.010914571,0.9996119,0.03655469,0.0,0.9999765
54,13,0.9373666,0.642093,1.0088117,0.6962846,0.0,0.9999814
54,14,0.92170674,0.4353417,0.94943064,0.531988,0.0,1.0
54,15,0.8199965,0.4153884,0.91005427,0.5996522,0.0,0.9989416
54,16,0.5253006,0.4523382,0.5915513,0.60625607,0.0,0.9999993
54,17,0.9782034,0.7443057,0.99604005,0.7842111,0.0,1.0
54,18,0.008038977,0.20632319,0.03099416,0.30915254,0.0,0.99995863
54,19,0.7271756,0.2053883,0.806028,0.28999647,0.0,0.9999999
55,0,0.6810846,0.38282174,0.7787595,0.5015681,2.0,0.9999366
55,1,0.56841886,0.38221186,0.6445177,0.48960245,1.0,0.9998802
55,2,0.75038743,0.4422109,0.8454204,0.571345,3.0,0.99979395
55,3,0.528255,0.009330362,0.6376136,0.08065019,0.0,0.99998856
55,4,0.70600593,0.4093266,0.81208026,0.53573585,0.0,0.9999976
55,5,0.8915556,0.49595878,0.9868716,0.6061519,0.0,0.99999964
55,6,0.69883347,0.5235267,0.8160226,0.615167,0.0,0.9997522
55,7,0.4676964,0.37421966,0.55364656,0.48544827,0.0,0.9999989
55,8,0.0031834561,0.2641561,0.021341361,0.33032104,0.0,0.9997807
55,9,0.7335749,0.1605939,0.8626871,0.3361426,0.0,0.9999993
55,10,0.020478353,0.34683132,0.07829331,0.5810096,0.0,0.99997187
55,11,0.006610797,0.45206398,0.0323472,0.5615466,0.0,0.9999906
55,12,0.0044063916,0.1456755,0.022814069,0.24465728,0.0,0.99995935
55,13,0.88887334,0.063322365,0.99854493,0.16835353,0.0,0.9999895
55,14,0.8553854,0.14819658,1.0306302,0.24194956,0.0,0.99999726
55,15,0.6945377,0.47871646,0.7236419,0.5086447,0.0,0.9999974
55,16,0.87291396,0.6603991,1.0101243,0.7721536,0.0,0.9997787
55,17,0.97252834,0.8530275,1.0007133,0.874124,0.0,0.9999931
55,18,0.3438663,0.26785636,0.57314396,0.53654337,0.0,0.9999981
55,19,0.9769423,0.32696587,1.0041947,0.35583803,0.0,0.9999895
56,0,0.79621124,0.51241535,0.9032211,0.66907763,3.0,0.99973124
56,1,0.6923631,0.47685128,0.8003876,0.5938768,2.0,0.9998597
56,2,0.5986811,0.42778206,0.7063663,0.54764706,1.0,0.9997826
56,3,0.9591771,0.6487604,0.98985416,0.7232965,0.0,0.99999964
56,4,0.69830936,0.5948099,0.80427027,0.66983765,0.0,0.99999774
56,5,0.94971174,0.5323907,0.9917494,0.60727435,0.0,1.0
56,6,0.0051663965,0.21120612,0.02268396,0.30010253,0.0,0.9999964
56,7,0.7876838,0.615628,0.8143898,0.6643998,0.0,0.99999905
56,8,0.76539356,0.079313375,0.9138155,0.2705115,0.0,0.9999168
56,9,0.7039929,0.028888695,0.80565804,0.14579192,0.0,1.0
56,10,0.7767532,0.87318987,0.95332116,0.98922896,0.0,0.99999046
56,11,0.7276682,0.31871304,0.84050846,0.41608888,0.0,0.9999925
56,12,0.40891817,0.6753852,0.8660383,1.0023627,0.0,0.99996495
56,13,0.0017841458,0.6833395,0.12794279,1.0164149,0.0,0.9999167
56,14,0.0,0.010921299,0.0,0.059797898,0.0,0.99995184
56,15,0.844478,0.69300157,0.9537283,0.80489993,0.0,1.0
56,16,0.00674758,0.6975061,0.035753313,0.80694515,0.0,0.9999949
56,17,0.6468583,0.15323952,0.7834962,0.33049417,0.0,0.99998736
56,18,0.03593451,0.05011326,0.1390209,0.18764402,0.0,0.99999607
56,19,0.7159889,0.10126345,0.97695076,0.37354946,0.0,0.9998771
57,0,0.8531825,0.45734924,0.95227545,0.5988729,3.0,0.9998331
57,1,0.74417484,0.4029069,0.8745901,0.5294963,2.0,0.99995995
57,2,0.62495375,0.3850908,0.7325403,0.50109434,1.0,0.9997371
57,3,0.4980772,0.60447955,0.7790385,0.99586046,0.0,0.99988174
57,4,0.97828835,0.28774104,1.001648,0.30844226,0.0,0.9999981
57,5,0.97677314,0.835556,0.99820566,0.85805124,0.0,0.999998
57,6,0.4431224,-0.018606849,0.7482145,0.1679467,0.0,0.99998116
57,7,0.9736853,0.37952563,0.99691933,0.4029432,0.0,0.9999995
57,8,0.010927711,0.70957446,0.03398141,0.800308,0.0,0.9999999
57,9,0.015414331,0.1260036,0.06774001,0.3432793,0.0,0.9999981
57,10,0.0025922954,-0.03183049,0.17683285,0.33391893,0.0,0.99977976
57,11,0.9798024,0.09970461,0.9992225,0.12398154,0.0,1.0
57,12,0.68325514,0.34774014,0.83870804,0.4760415,0.0,0.9999989
57,13,0.025038932,0.5064496,0.08302347,0.7013394,0.0,0.99999917
57,14,0.5949496,0.27797008,0.6971733,0.37142825,0.0,1.0
57,15,0.76863265,0.85673743,0.9509214,0.98850775,0.0,0.9999865
57,16,0.6440466,0.01928943,0.7660642,0.09105204,0.0,0.9999989
57,17,0.6872675,0.22502886,0.78350145,0.3342885,0.0,0.99999416
57,18,0.75941867,0.38417196,0.79739994,0.4536323,0.0,0.99999917
57,19,0.013160494,0.51072633,0.0346971,0.5331854,0.0,0.9999963
58,0,0.7340302,0.40104106,0.88950586,0.57914424,2.0,0.9951952
58,1,0.8682422,0.45595115,1.0005472,0.64086604,3.0,0.98198503
58,2,0.6031436,0.40247366,0.7351911,0.56100607,1.0,0.9979984
58,3,0.7386261,0.4229569,0.83636063,0.57214963,0.0,0.9997569
58,4,0.9066966,0.44547766,0.92439556,0.5077683,0.0,0.9999988
58,5,0.006213935,0.2575429,0.032496154,0.36224404,0.0,0.99999726
58,6,0.72910976,0.07339704,0.9502985,0.33882132,0.0,0.99998796
58,7,0.46440178,0.24042663,0.7085317,0.5467274,0.0,0.9999994
58,8,0.017317854,0.009408034,0.07217548,0.039789222,0.0,0.9999535
58,9,0.3360389,0.45589003,0.43049705,0.5857061,0.0,0.99985933
58,10,0.74162614,0.35459766,0.81088907,0.4088789,0.0,0.9999826
58,11,0.0043050507,0.14206114,0.025111176,0.240953,0.0,0.9999943
58,12,0.49086067,0.49599272,0.62070394,0.62184525,0.0,0.9999981
58,13,0.97650886,0.9628665,0.9967573,1.0050809,0.0,0.9999988
58,14,0.74833286,0.35255462,0.8391457,0.41643724,0.0,0.9999957
58,15,0.9745775,0.2285315,0.99774486,0.2511081,0.0,0.99999917
58,16,0.62270725,0.68452686,0.8518659,0.9814089,0.0,0.9999924
58,17,0.6458576,0.01818747,0.76077086,0.09190809,0.0,0.99999607
58,18,0.5187437,0.765654,0.6534839,0.950015,0.0,0.99998665
58,19,0.97735685,0.89662933,0.99722785,0.9223853,0.0,0.999995
59,0,0.73064154,0.407983,0.8460407,0.54556525,2.0,0.9999528
59,1,0.61121,0.40200016,0.71313137,0.5350138,1.0,0.999713
59,2,0.81062245,0.48066378,0.91558313,0.6243031,3.0,0.99992895
59,3,0.8205392,0.36469683,0.93294626,0.5076017,0.0,0.9999995
59,4,0.40329194,0.4591208,0.46827683,0.5700637,0.0,0.99999964
59,5,0.9499307,0.6467391,0.98623735,0.7351621,0.0,1.0
59,6,0.9735503,0.8840735,1.0001307,0.90612346,0.0,0.99999106
59,7,0.008225304,0.22248957,0.038332008,0.25037208,0.0,0.9999646
59,8,0.73120534,0.5294081,0.79330087,0.5866622,0.0,0.99997115
59,9,0.0024934113,-0.022825956,0.13727106,0.20117703,0.0,0.9999764
59,10,0.70534426,0.4926894,0.8611057,0.5987842,0.0,1.0
59,11,0.9725769,0.94548786,0.9981903,0.96886027,0.0,0.99999404
59,12,0.66431946,0.49863648,0.83301747,0.72530055,0.0,0.99999905
59,13,0.51606894,0.26866192,0.6205744,0.37870097,0.0,1.0
59,14,0.7861521,0.023875259,0.9054319,0.1018781,0.0,1.0
59,15,0.46603414,0.26732856,0.5578881,0.40308544,0.0,1.0
59,16,0.64042306,0.6107899,0.67726153,0.6635833,0.0,0.9999994
59,17,0.002452741,0.21408457,0.015868954,0.24549118,0.0,0.99999
59,18,0.6984316,0.8613746,0.88240427,0.98451257,0.0,0.9999639
59,19,0.97407675,0.8982556,1.00008,0.9207572,0.0,0.9999925
60,0,0.72235155,0.43249583,0.8104137,0.543145,3.0,0.9998374
60,1,0.62529826,0.40258482,0.72108924,0.49045172,2.0,0.99990714
60,2,0.5341342,0.3932867,0.62004983,0.4807276,1.0,0.9993143
60,3,0.57775897,0.60085696,0.70232594,0.709587,0.0,0.9999988
60,4,0.71868294,0.42925566,0.7393425,0.46565935,0.0,0.9999938
60,5,0.66835004,0.3464769,0.79333144,0.47184882,0.0,0.99999976
60,6,0.61207485,0.39570278,0.6772555,0.499709,0.0,0.9999989
60,7,0.3160051,-0.007951677,0.624282,0.17375554,0.0,0.9999434
60,8,0.637259,0.6115461,0.9060398,0.98058206,0.0,0.9999722
60,9,0.52048,0.39395812,0.58447933,0.47928944,0.0,0.9999999
60,10,0.8404664,0.32619148,0.9420916,0.43437696,0.0,1.0
60,11,0.02382408,0.15479758,0.09185119,0.2801609,0.0,0.9999957
60,12,0.90090907,0.40845528,1.004374,0.499614,0.0,0.99999917
60,13,0.48531514,0.5400642,0.6241093,0.7087978,0.0,0.99999535
60,14,0.88928986,0.009508962,0.94118744,0.060427547,0.0,0.999997
60,15,0.9009778,0.5025288,0.97659266,0.6144328,0.0,0.99999404
60,16,0.4919781,0.27242765,0.7433269,0.47912937,0.0,0.9999994
60,17,0.61479306,0.40776053,0.636974,0.4769783,0.0,0.99999845
60,18,0.9487945,0.0103610065,0.99191654,0.050512105,0.0,0.99999547
60,19,0.82488227,0.45579597,0.9698305,0.7226602,0.0,0.9999987
61,0,0.7261439,0.45784006,0.84638894,0.5787456,2.0,0.999905
61,1,0.8361029,0.51989526,0.9250523,0.6571066,3.0,0.9998704
61,2,0.60398453,0.4545998,0.70668143,0.57061416,1.0,0.99898714
61,3,0.87915987,0.8878652,1.0265332,1.0098698,0.0,0.999948
61,4,0.8799133,0.14658502,1.0086571,0.24628766,0.0,0.9999963
61,5,0.008796954,0.46145248,0.036264498,0.5518708,0.0,0.99999046
61,6,0.0055678366,0.5088898,0.035741378,0.61847365,0.0,0.9999573
61,7,0.9496638,0.010534678,0.9928413,0.042753797,0.0,0.9999964
61,8,0.008974119,0.012249436,0.029051673,0.059404183,0.0,0.9999852
61,9,0.32552165,-0.015028782,0.6315627,0.17455077,0.0,0.9999722
61,10,0.7812954,0.016592197,0.90317166,0.09268168,0.0,0.99999774
61,11,0.76824987,0.63924146,0.8836645,0.75979805,0.0,0.9999161
61,12,0.8316657,0.4679034,0.9668208,0.60196805,0.0,0.99999964
61,13,0.0069894353,0.6932698,0.034162488,0.79571474,0.0,0.99999404
61,14,0.0031301705,0.5942976,0.014558726,0.6288649,0.0,0.99998164
61,15,0.016127743,0.9140416,0.049293287,1.00985,0.0,0.99998057
61,16,0.97449577,0.43783796,0.9989733,0.46674535,0.0,0.9999993
61,17,0.97755796,0.021261392,0.99745274,0.04434549,0.0,0.9999989
61,18,0.009909768,0.7685687,0.03136996,0.85950536,0.0,0.9999987
61,19,0.7308793,0.117808826,0.9934373,0.36697304,0.0,0.99997604
62,0,0.70008373,0.42348123,0.8283244,0.5701332,2.0,0.999931
62,1,0.8280012,0.43742052,0.942685,0.60283744,3.0,0.9998419
62,2,0.5412054,0.43836817,0.6676965,0.5979426,1.0,0.9991891
62,3,0.682616,0.3857715,0.8032144,0.451404,0.0,0.99999654
62,4,0.8319413,0.262519,0.9307458,0.38660347,0.0,0.99999654
62,5,0.7098467,0.54315346,0.7882124,0.6359173,0.0,0.9999976
62,6,0.97722286,0.7987241,0.9972687,0.83189714,0.0,0.99999666
62,7,0.5346949,0.37219867,0.72749716,0.62304413,0.0,0.99996793
62,8,0.814501,0.5701578,0.8480767,0.59883404,0.0,0.99997234
62,9,0.9524688,0.51408666,0.99784285,0.6124811,0.0,0.9999981
62,10,0.010244943,0.1017679,0.07386861,0.36596277,0.0,0.9996325
62,11,0.009933144,0.5939576,0.08545456,0.8187077,0.0,0.999851
62,12,0.69982404,0.0067720637,0.91883636,0.2549874,0.0,0.99999845
62,13,0.6811723,0.5121293,0.8074494,0.6126482,0.0,1.0
62,14,0.0056871613,0.012281474,0.027157165,0.05871896,0.0,0.9999633
62,15,0.01133652,0.24519226,0.091912195,0.39085072,0.0,0.999816
62,16,0.74419266,0.41046622,0.7708767,0.43050373,0.0,0.9999981
62,17,0.6999333,0.33596858,0.84585905,0.43320543,0.0,0.99999297
62,18,-0.0009765732,0.004666025,0.0071875113,0.032345958,0.0,0.99970704
62,19,0.3058296,0.90952855,0.43396258,1.0131123,0.0,0.9999746
63,0,0.6786589,0.42793643,0.7807676,0.56558925,3.0,0.9989342
63,1,0.47572148,0.36773843,0.5643747,0.4991011,1.0,0.9985709
63,2,0.5845267,0.38706756,0.68235016,0.51927006,2.0,0.9988996
63,3,0.94770885,0.0069779307,0.99233437,0.04468409,0.0,0.9999349
63,4,0.79995114,0.5241792,0.8741406,0.5938674,0.0,0.9999912
63,5,0.008625626,0.6314963,0.028001107,0.74431694,0.0,0.9999813
63,6,0.26762435,-0.00427128,0.38427338,0.083758384,0.0,0.9999751
63,7,0.3401308,0.005246334,0.45025724,0.08700049,0.0,0.99999523
63,8,0.6623782,0.2461122,0.7429084,0.3663239,0.0,0.99998856
63,9,0.9739995,0.01946575,0.9969142,0.04414498,0.0,0.9999958
63,10,0.58619124,0.4460234,0.6460558,0.5201919,0.0,1.0
63,11,0.36641166,0.3817306,0.4207954,0.47311231,0.0,0.99999964
63,12,0.5092684,0.27753025,0.6297047,0.37185568,0.0,0.99997914
63,13,0.9720395,0.836842,0.9999599,0.8589586,0.0,0.9999974
63,14,0.7802186,0.8619476,0.9178011,0.98084337,0.0,0.99999917
63,15,0.47872105,0.57109547,0.56923324,0.6679566,0.0,0.99999833
63,16,0.0058786487,0.13665771,0.03078061,0.25240585,0.0,0.9999486
63,17,0.6361713,0.34958833,0.78243554,0.47239965,0.0,0.9999975
63,18,0.41453463,0.010668982,0.5066495,0.08899367,0.0,0.9999995
63,19,0.9729105,0.7889381,0.99876565,0.8144115,0.0,0.99999607
64,0,0.5563476,0.38818634,0.63875544,0.48929933,1.0,0.99874145
64,1,0.709462,0.40243918,0.81094515,0.550998,3.0,0.999426
64,2,0.6520595,0.35378358,0.74952817,0.4705504,2.0,0.99869376
64,3,0.54689384,0.36361402,0.6161591,0.4281424,0.0,0.99998736
64,4,0.89404565,0.2958168,0.9894223,0.40867463,0.0,0.999998
64,5,0.5579269,0.28705853,0.6465912,0.40185666,0.0,0.99999964
64,6,0.45469782,0.42289862,0.56255335,0.54042816,0.0,0.99998
64,7,0.973125,0.8365998,1.0012306,0.8577134,0.0,0.9999964
64,8,0.007858867,0.69949967,0.026198613,0.8052485,0.0,0.99998856
64,9,0.0008686683,0.2351201,0.013749823,0.29926622,0.0,0.99994373
64,10,0.63716745,0.4503628,0.73006594,0.53167796,0.0,0.9998919
64,11,0.9738361,0.9564678,0.9970051,1.0051174,0.0,0.9999902
64,12,0.97631514,0.72736454,0.9956414,0.76379204,0.0,0.99998736
64,13,0.015139008,0.3422857,0.06699439,0.5749143,0.0,0.9999701
64,14,0.7647873,0.40185526,0.8450035,0.5254487,0.0,0.999992
64,15,0.64883006,0.38060388,0.7362142,0.45054328,0.0,0.99989593
64,16,0.7174216,0.09854074,0.9475461,0.3874728,0.0,0.99999905
64,17,0.006540605,0.9711064,0.028656505,1.0043424,0.0,0.99999714
64,18,0.77842635,0.34828097,0.8639532,0.44130263,0.0,1.0
64,19,0.9086795,0.3441155,1.0099684,0.4816028,0.0,1.0
65,0,0.7350884,0.40124014,0.86440146,0.5433161,2.0,0.99973136
65,1,0.8251289,0.48993185,0.93302256,0.640776,3.0,0.9998989
65,2,0.61419463,0.3658251,0.7281184,0.50422883,1.0,0.9997261
65,3,0.7750374,0.8541157,0.95219594,0.9798406,0.0,0.99999917
65,4,0.4687236,0.012182262,0.5769015,0.08781688,0.0,0.99999857
65,5,0.60879576,0.25347388,0.7831057,0.3780446,0.0,0.9999999
65,6,0.8860301,0.14334135,1.0044943,0.24481806,0.0,0.99999964
65,7,0.011325916,0.19654077,0.041801333,0.22432594,0.0,0.9999443
65,8,0.014923126,0.9504231,0.04608601,1.0065705,0.0,0.9999666
65,9,0.005380705,0.6837958,0.11787969,0.9936198,0.0,0.99999344
65,10,0.922051,0.009700991,0.99363637,0.09444428,0.0,0.999998
65,11,0.69367445,0.530409,0.8439219,0.6395671,0.0,0.99999356
65,12,0.9779939,0.5146523,1.0001966,0.5411224,0.0,0.9999994
65,13,0.9696943,0.39670277,0.99754137,0.42653844,0.0,0.9999733
65,14,0.008636607,0.4680535,0.054290287,0.54166967,0.0,0.9999001
65,15,0.5147647,0.20774083,0.60168105,0.30897826,0.0,0.9999999
65,16,0.47174406,0.26205012,0.6956526,0.5611273,0.0,0.99999964
65,17,0.0076014698,0.07765253,0.044049647,0.18633771,0.0,0.99993026
65,18,0.001354007,0.12162689,0.009857687,0.1668878,0.0,0.9998815
65,19,0.0005336823,0.20864846,0.010535459,0.25342607,0.0,0.99975747
66,0,0.75013745,0.35748082,0.88740116,0.49636042,2.0,0.9994861
66,1,0.8621367,0.4151548,0.9881636,0.57550967,3.0,0.9997327
66,2,0.6342097,0.33798262,0.7560477,0.47286624,1.0,0.99859625
66,3,0.9067872,0.27122405,0.9878227,0.36725777,0.0,0.9999999
66,4,0.6564104,0.5295871,0.7600232,0.6368503,0.0,0.99999917
66,5,0.83784163,0.42229235,0.8801525,0.48728362,0.0,0.99999475
66,6,0.18726654,0.018240828,0.32297736,0.08278558,0.0,0.9999925
66,7,0.014581261,0.32063502,0.06527458,0.3949077,0.0,0.999985
66,8,0.60973203,0.3354734,0.6752672,0.43917543,0.0,0.99999964
66,9,0.009571109,0.82374316,0.03755126,0.94679224,0.0,0.99998844
66,10,0.97074085,0.94499236,0.99950594,0.96864855,0.0,0.9999938
66,11,0.972265,0.88457656,1.0013112,0.90681857,0.0,0.99999714
66,12,0.007262174,0.021726955,0.074207544,0.09579736,0.0,0.99963474
66,13,-0.0004495154,0.33329415,0.0094998665,0.38071465,0.0,0.9997652
66,14,0.8903009,0.010791864,1.006381,0.07711804,0.0,0.999992
66,15,0.9098395,0.19681564,0.99101716,0.31919587,0.0,1.0
66,16,0.0035575237,0.49874356,0.03541661,0.60623306,0.0,0.9999906
66,17,0.4227322,-0.023154952,0.679144,0.2717247,0.0,0.99999976
66,18,0.54188997,0.028123204,0.6545316,0.13300696,0.0,0.99999964
66,19,0.34735852,0.3828247,0.42579848,0.48707703,0.0,0.9999993
67,0,0.6407853,0.33320165,0.7408542,0.4507241,2.0,0.99853945
67,1,0.7533579,0.35621476,0.8654857,0.49988627,3.0,0.9974146
67,2,0.5098437,0.35039014,0.60757905,0.47702324,1.0,0.9987436
67,3,0.7412787,0.46950957,0.7727876,0.5002542,0.0,0.99999833
67,4,0.90368885,0.8486826,1.0117166,0.96117586,0.0,0.9999937
67,5,0.8130909,0.42552644,0.9233427,0.56512344,0.0,0.9717362
67,6,0.75462586,0.26229864,0.88871574,0.38293672,0.0,0.99999464
67,7,0.7344027,0.48722544,0.8315103,0.5642207,0.0,0.99991643
67,8,0.7733813,0.86567765,0.9418619,0.98914385,0.0,0.9999919
67,9,0.84643894,0.36589125,0.9579522,0.49754533,0.0,0.9999995
67,10,0.6484217,0.34314957,0.6774029,0.38656646,0.0,0.9999989
67,11,0.78446037,0.09290913,0.9274964,0.2615402,0.0,0.9999993
67,12,0.6093718,0.19466153,0.68328625,0.28201008,0.0,1.0
67,13,0.80588233,0.6479754,0.992797,0.9872158,0.0,0.9999609
67,14,0.4534343,-0.039322704,0.80075544,0.30399373,0.0,0.9999906
67,15,0.84168226,0.32251033,0.9388523,0.45003003,0.0,0.99995816
67,16,0.9127027,0.22493558,0.98757696,0.32218796,0.0,0.99999857
67,17,0.013787825,0.13603118,0.07039639,0.35418072,0.0,0.999987
67,18,0.783947,0.35002762,0.8249474,0.48227912,0.0,0.9999999
67,19,0.63477504,0.34932232,0.6510108,0.39441013,0.0,0.9999254
68,0,0.74461585,0.4041059,0.83507276,0.5270878,3.0,0.99992466
68,1,0.51603776,0.3802491,0.6092081,0.4894483,1.0,0.9992563
68,2,0.6453206,0.37217245,0.73432165,0.4720441,2.0,0.999782
68,3,0.7217273,0.47442633,0.74675983,0.4864285,0.0,0.9999883
68,4,0.51520926,0.21179193,0.60574085,0.30730748,0.0,1.0
68,5,0.9554107,0.5032955,0.9943793,0.5660957,0.0,0.99999964
68,6,0.009973783,0.7087902,0.03234635,0.78720915,0.0,0.9999987
68,7,0.9788471,0.93058395,0.9986992,0.9511654,0.0,0.99999905
68,8,0.711636,0.10442768,0.97759116,0.36259943,0.0,0.9999721
68,9,0.7200119,0.16597,0.86731017,0.3275578,0.0,0.9999974
68,10,0.89924973,0.8397373,1.0097961,0.95283955,0.0,0.99999
68,11,0.7027491,0.34862772,0.8428368,0.44457722,0.0,0.99999404
68,12,0.8446372,0.2638067,0.92940533,0.38467842,0.0,0.9999423
68,13,0.8008434,0.6595419,0.98969805,0.980815,0.0,0.9998398
68,14,0.0130139785,0.8303992,0.032837294,0.93674904,0.0,0.9999982
68,15,0.8992931,0.21749917,0.9908149,0.3140505,0.0,0.99999976
